room_type,bedrooms,number_of_reviews,review_scores_value,price,amenities
Private room,1,0,,$58.00,"[""First aid kit"", ""Body soap"", ""Microwave"", ""Laundromat nearby"", ""Stove"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Window AC unit"", ""Free washer \u2013 In unit"", ""Essentials"", ""Hot water kettle"", ""Dedicated workspace"", ""Oven"", ""Toaster"", ""Freezer"", ""Lock on bedroom door"", ""Hot water"", ""Wine glasses"", ""Smoke alarm"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Cleaning products"", ""Dishes and silverware"", ""Baking sheet"", ""Hair dryer"", ""Bathtub"", ""Refrigerator"", ""Bed linens"", ""Cooking basics"", ""Hangers"", ""Room-darkening shades"", ""Luggage dropoff allowed"", ""Iron"", ""Shampoo"", ""Kitchen"", ""Shower gel"", ""HDTV"", ""Dryer"", ""Central heating"", ""Safe"", ""Wifi"", ""Conditioner""]"
Private room,1,17,4.41,$58.00,"[""First aid kit"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Backyard"", ""Refrigerator"", ""Lock on bedroom door"", ""Heating"", ""Smoke alarm"", ""Fire extinguisher"", ""TV"", ""Air conditioning"", ""Security cameras on property"", ""Wifi"", ""Long term stays allowed"", ""High chair"", ""Dishes and silverware""]"
Private room,1,3,4.67,$58.00,"[""Piano"", ""First aid kit"", ""Rice maker"", ""Microwave"", ""Laundromat nearby"", ""Coffee maker"", ""Mini fridge"", ""Long term stays allowed"", ""Essentials"", ""Hot water kettle"", ""Dedicated workspace"", ""Stainless steel oven"", ""Toaster"", ""Freezer"", ""Lock on bedroom door"", ""Hot water"", ""Wine glasses"", ""Smoke alarm"", ""Free street parking"", ""Drying rack for clothing"", ""Private entrance"", ""Free parking on premises"", ""Air conditioning"", ""Stainless steel gas stove"", ""Extra pillows and blankets"", ""Cleaning before checkout"", ""Cleaning products"", ""Dishes and silverware"", ""Baking sheet"", ""Waterfront"", ""Dining table"", ""Bikes"", ""Hair dryer"", ""Dishwasher"", ""Single level home"", ""Bathtub"", ""Clothing storage: dresser and closet"", ""TV"", ""Bed linens"", ""Cooking basics"", ""Hangers"", ""Outdoor dining area"", ""Room-darkening shades"", ""Luggage dropoff allowed"", ""Iron"", ""Portable heater"", ""Kitchen"", ""Beach essentials"", ""Nespresso machine"", ""Central heating"", ""Bread maker"", ""Wifi"", ""Lake access"", ""Frigidaire  refrigerator""]"
Private room,1,0,,$58.00,"[""First aid kit"", ""Microwave"", ""Stove"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Essentials"", ""Oven"", ""Dedicated workspace"", ""Freezer"", ""Hot water"", ""Smoke alarm"", ""Fire extinguisher"", ""Air conditioning"", ""Security cameras on property"", ""Cleaning products"", ""Dishes and silverware"", ""Dining table"", ""Refrigerator"", ""TV"", ""Bed linens"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Iron"", ""Kitchen"", ""Central heating"", ""Washer"", ""Safe"", ""Wifi"", ""Clothing storage: closet""]"
Private room,1,1,5,$58.00,"[""Microwave"", ""Laundromat nearby"", ""AC - split type ductless system"", ""Coffee maker"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Essentials"", ""Hot water kettle"", ""Dedicated workspace"", ""Stainless steel oven"", ""Freezer"", ""Lock on bedroom door"", ""Hot water"", ""Smoke alarm"", ""Free street parking"", ""Drying rack for clothing"", ""Private entrance"", ""Dishes and silverware"", ""Baking sheet"", ""Dining table"", ""Hair dryer"", ""Dishwasher"", ""Bathtub"", ""Refrigerator"", ""Bed linens"", ""Cooking basics"", ""Hangers"", ""Room-darkening shades"", ""Iron"", ""Elevator"", ""Ethernet connection"", ""Kitchen"", ""Gas stove"", ""Wifi""]"
Private room,1,15,4.87,$58.00,"[""First aid kit"", ""Body soap"", ""Paid parking garage on premises"", ""Microwave"", ""Trash compactor"", ""Laundromat nearby"", ""Whirlpool  gas stove"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Window AC unit"", ""Essentials"", ""Hot water kettle"", ""32\"" TV with Netflix"", ""Freezer"", ""Lock on bedroom door"", ""Hot water"", ""Window guards"", ""Pantene conditioner"", ""Heating"", ""Smoke alarm"", ""Fire extinguisher"", ""Free street parking"", ""Security cameras on property"", ""Cleaning products"", ""Dishes and silverware"", ""Baking sheet"", ""Dining table"", ""Bathtub"", ""Refrigerator"", ""Babysitter recommendations"", ""Cooking basics"", ""Private patio or balcony"", ""Halminton beach stainless steel oven"", ""Room-darkening shades"", ""Iron"", ""Portable fans"", ""Clothing storage: dresser"", ""Elevator"", ""Shampoo"", ""Kitchen"", ""Bread maker"", ""Safe"", ""Wifi""]"
Private room,1,0,,$58.00,"[""First aid kit"", ""Microwave"", ""Stove"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Essentials"", ""Oven"", ""Dedicated workspace"", ""Hot water"", ""Heating"", ""Smoke alarm"", ""Fire extinguisher"", ""Air conditioning"", ""Security cameras on property"", ""Cleaning products"", ""Dishes and silverware"", ""Dining table"", ""Refrigerator"", ""TV"", ""Bed linens"", ""Cooking basics"", ""Hangers"", ""Luggage dropoff allowed"", ""Iron"", ""Kitchen"", ""Washer"", ""Safe"", ""Wifi"", ""Clothing storage: closet""]"
Private room,1,0,,$58.00,"[""First aid kit"", ""Microwave"", ""Stove"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Essentials"", ""Oven"", ""Dedicated workspace"", ""Hot water"", ""Heating"", ""Smoke alarm"", ""Fire extinguisher"", ""Air conditioning"", ""Security cameras on property"", ""Cleaning products"", ""Clothing storage"", ""Dishes and silverware"", ""Dining table"", ""Refrigerator"", ""TV"", ""Bed linens"", ""Cooking basics"", ""Hangers"", ""Luggage dropoff allowed"", ""Iron"", ""Kitchen"", ""Washer"", ""Safe"", ""Wifi""]"
Private room,1,0,,$58.00,"[""Heating"", ""Smoke alarm"", ""Kitchen"", ""Hangers"", ""Air conditioning"", ""Washer"", ""Dryer"", ""Wifi"", ""Long term stays allowed"", ""Carbon monoxide alarm""]"
Private room,1,0,,$58.00,"[""Hair dryer"", ""Luggage dropoff allowed"", ""Essentials"", ""Dedicated workspace"", ""Lock on bedroom door"", ""Hot water"", ""Shampoo"", ""Smoke alarm"", ""TV"", ""Fire extinguisher"", ""Kitchen"", ""Dryer"", ""Hangers"", ""Washer"", ""Free parking on premises"", ""Wifi"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Air conditioning""]"
Private room,1,0,,$58.00,"[""Smoke alarm"", ""TV"", ""Kitchen"", ""Air conditioning"", ""Washer"", ""Wifi"", ""Long term stays allowed"", ""Carbon monoxide alarm""]"
Private room,1,1,3,$58.00,"[""Smoke alarm"", ""TV"", ""Kitchen"", ""Air conditioning"", ""Washer"", ""Wifi"", ""Long term stays allowed"", ""Carbon monoxide alarm""]"
Private room,1,2,5,$58.00,"[""First aid kit"", ""Microwave"", ""Laundromat nearby"", ""Stove"", ""Bidet"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Essentials"", ""Hot water kettle"", ""Dedicated workspace"", ""Oven"", ""Toaster"", ""Freezer"", ""Lock on bedroom door"", ""Hot water"", ""Heating"", ""Smoke alarm"", ""Fire extinguisher"", ""Wine glasses"", ""Free street parking"", ""Free parking on premises"", ""Air conditioning"", ""Security cameras on property"", ""Extra pillows and blankets"", ""Host greets you"", ""Cleaning products"", ""Clothing storage"", ""Dishes and silverware"", ""Baking sheet"", ""Dining table"", ""Dishwasher"", ""Bathtub"", ""Refrigerator"", ""Record player"", ""TV"", ""Bed linens"", ""Cooking basics"", ""Hangers"", ""Room-darkening shades"", ""Kitchen"", ""Wifi""]"
Private room,1,19,4.84,$58.00,"[""First aid kit"", ""Stove"", ""Coffee maker"", ""Essentials"", ""Oven"", ""Lock on bedroom door"", ""Hot water"", ""Heating"", ""Smoke alarm"", ""Fire extinguisher"", ""Free street parking"", ""Building staff"", ""Air conditioning"", ""Dishes and silverware"", ""Hair dryer"", ""Refrigerator"", ""TV"", ""Cooking basics"", ""Hangers"", ""Iron"", ""Shampoo"", ""Kitchen"", ""Wifi""]"
Private room,1,9,5,$58.00,"[""Microwave"", ""Laundromat nearby"", ""Coffee maker"", ""Essentials"", ""Hot water kettle"", ""Oven"", ""Hot water"", ""Fire extinguisher"", ""Host greets you"", ""Cleaning products"", ""Dishes and silverware"", ""Single level home"", ""Dining table"", ""Dishwasher"", ""Bathtub"", ""Refrigerator"", ""Bed linens"", ""Cooking basics"", ""Gas stove"", ""Hangers"", ""Shared patio or balcony"", ""65\"" TV with HBO Max, Amazon Prime Video, Netflix"", ""Radiant heating"", ""Luggage dropoff allowed"", ""Portable fans"", ""Portable heater"", ""Elevator"", ""Kitchen"", ""Dove body soap"", ""Wifi""]"
Private room,1,0,,$58.00,"[""Essentials"", ""Dedicated workspace"", ""Bathtub"", ""Refrigerator"", ""Microwave"", ""Hot water"", ""Heating"", ""Smoke alarm"", ""Long term stays allowed"", ""Air conditioning"", ""Wifi"", ""Host greets you""]"
Private room,1,0,,$58.00,"[""Security cameras on property"", ""Long term stays allowed""]"
Private room,1,1,5,$58.00,"[""Hair dryer"", ""First aid kit"", ""Iron"", ""Dedicated workspace"", ""Lock on bedroom door"", ""Lockbox"", ""Smoke alarm"", ""Fire extinguisher"", ""Kitchen"", ""Free parking on premises"", ""Wifi"", ""Long term stays allowed"", ""Carbon monoxide alarm""]"
Private room,1,0,,$58.00,"[""First aid kit"", ""Rice maker"", ""Microwave"", ""Trash compactor"", ""Laundromat nearby"", ""Coffee maker"", ""Mini fridge"", ""Carbon monoxide alarm"", ""Window AC unit"", ""Essentials"", ""Oven"", ""Dedicated workspace"", ""Lock on bedroom door"", ""Hot water"", ""Window guards"", ""Heating"", ""Smoke alarm"", ""Fire extinguisher"", ""Cleaning products"", ""Dishes and silverware"", ""Dining table"", ""Bathtub"", ""TV"", ""Bed linens"", ""Cooking basics"", ""Hangers"", ""Luggage dropoff allowed"", ""Iron"", ""Clothing storage: dresser"", ""Shampoo"", ""Ethernet connection"", ""Shower gel"", ""Kitchen"", ""Gas stove"", ""Wifi"", ""Conditioner""]"
Private room,1,0,,$58.00,"[""First aid kit"", ""Dedicated workspace"", ""Refrigerator"", ""BBQ grill"", ""Lock on bedroom door"", ""Smoke alarm"", ""Fire extinguisher"", ""Coffee maker"", ""Air conditioning"", ""Security cameras on property"", ""Wifi"", ""Carbon monoxide alarm"", ""Dishes and silverware""]"
Private room,1,36,4.89,$58.00,"[""First aid kit"", ""Microwave"", ""Indoor fireplace"", ""Coffee maker"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Essentials"", ""Dedicated workspace"", ""Hot water"", ""Heating"", ""Smoke alarm"", ""Fire extinguisher"", ""Free street parking"", ""Air conditioning"", ""Extra pillows and blankets"", ""Dishes and silverware"", ""Hair dryer"", ""Breakfast"", ""Refrigerator"", ""Bed linens"", ""Cooking basics"", ""Hangers"", ""Iron"", ""Shampoo"", ""Kitchen"", ""Dryer"", ""Washer"", ""Wifi""]"
Private room,1,63,4.8,$59.00,"[""Hair dryer"", ""First aid kit"", ""Essentials"", ""Iron"", ""Lock on bedroom door"", ""Hot water"", ""Heating"", ""Shampoo"", ""Smoke alarm"", ""Fire extinguisher"", ""Hot tub"", ""Free street parking"", ""Long term stays allowed"", ""Hangers"", ""Air conditioning"", ""Security cameras on property"", ""Free parking on premises"", ""Wifi"", ""Host greets you"", ""Carbon monoxide alarm""]"
Private room,1,287,4.85,$59.00,"[""First aid kit"", ""Microwave"", ""Stove"", ""Coffee maker"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Window AC unit"", ""Essentials"", ""Oven"", ""Dedicated workspace"", ""Pocket wifi"", ""Paid dryer \u2013 In building"", ""Hot water"", ""Heating"", ""Smoke alarm"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Free street parking"", ""Shared hot tub"", ""Extra pillows and blankets"", ""Paid washer \u2013 In building"", ""Paid parking off premises"", ""Dishes and silverware"", ""Host greets you"", ""Cleaning before checkout"", ""Hair dryer"", ""Dishwasher"", ""Refrigerator"", ""Bed linens"", ""Cooking basics"", ""Hangers"", ""Luggage dropoff allowed"", ""Iron"", ""Shampoo"", ""Kitchen"", ""Wifi"", ""HDTV with DVD player""]"
Private room,1,607,4.72,$59.00,"[""First aid kit"", ""Rice maker"", ""Body soap"", ""Microwave"", ""Laundromat nearby"", ""Stove"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Window AC unit"", ""Essentials"", ""Hot water kettle"", ""Oven"", ""Toaster"", ""Freezer"", ""Paid dryer \u2013 In building"", ""Hot water"", ""Outlet covers"", ""Window guards"", ""Heating"", ""Smoke alarm"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Wine glasses"", ""Free street parking"", ""Conditioner"", ""Extra pillows and blankets"", ""Paid washer \u2013 In building"", ""Cleaning products"", ""Dishes and silverware"", ""Baking sheet"", ""Paid parking off premises"", ""Dining table"", ""Host greets you"", ""Hair dryer"", ""Cleaning before checkout"", ""Bathtub"", ""Refrigerator"", ""Babysitter recommendations"", ""Bed linens"", ""Cooking basics"", ""Hangers"", ""Shared pool"", ""Luggage dropoff allowed"", ""Iron"", ""Elevator"", ""Shampoo"", ""Kitchen"", ""Shower gel"", ""Wifi"", ""Clothing storage: closet""]"
Private room,1,140,4.69,$59.00,"[""Microwave"", ""Stove"", ""Coffee maker"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Essentials"", ""Oven"", ""Lock on bedroom door"", ""Hot water"", ""Heating"", ""Smoke alarm"", ""Free street parking"", ""Private entrance"", ""Air conditioning"", ""Extra pillows and blankets"", ""Host greets you"", ""Paid parking off premises"", ""Dishes and silverware"", ""Hair dryer"", ""Bathtub"", ""Refrigerator"", ""Babysitter recommendations"", ""TV"", ""Bed linens"", ""Cooking basics"", ""Hangers"", ""Luggage dropoff allowed"", ""Iron"", ""Elevator"", ""Ethernet connection"", ""Kitchen"", ""Dryer"", ""Washer"", ""Wifi""]"
Private room,1,7,4,$59.00,"[""Wifi"", ""First aid kit"", ""Oven"", ""Refrigerator"", ""Microwave"", ""Lock on bedroom door"", ""Hot water"", ""Heating"", ""Bed linens"", ""Kitchen"", ""Stove"", ""Coffee maker"", ""Air conditioning"", ""Cooking basics"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Dishes and silverware""]"
Private room,1,31,4.61,$59.00,"[""Hair dryer"", ""First aid kit"", ""Essentials"", ""Cable TV"", ""Elevator"", ""Heating"", ""Shampoo"", ""Smoke alarm"", ""Hot tub"", ""Kitchen"", ""Long term stays allowed"", ""Hangers"", ""Dryer"", ""Washer"", ""Free parking on premises"", ""Wifi"", ""Host greets you"", ""TV with standard cable"", ""Air conditioning""]"
Private room,1,13,4.75,$59.00,"[""Hair dryer"", ""Essentials"", ""Iron"", ""Lock on bedroom door"", ""Heating"", ""Shampoo"", ""Smoke alarm"", ""Kitchen"", ""Hangers"", ""Air conditioning"", ""Wifi"", ""Long term stays allowed""]"
Private room,1,244,4.67,$59.00,"[""Microwave"", ""Stove"", ""Coffee maker"", ""Long term stays allowed"", ""Essentials"", ""Oven"", ""Dedicated workspace"", ""Lock on bedroom door"", ""Hot water"", ""Heating"", ""Smoke alarm"", ""Free street parking"", ""Air conditioning"", ""Extra pillows and blankets"", ""Host greets you"", ""Paid parking off premises"", ""Dishes and silverware"", ""Hair dryer"", ""Dishwasher"", ""Refrigerator"", ""Bed linens"", ""Hangers"", ""Luggage dropoff allowed"", ""Iron"", ""Shampoo"", ""Wifi""]"
Private room,1,196,4.73,$59.00,"[""Stove"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Window AC unit"", ""Essentials"", ""Oven"", ""Dedicated workspace"", ""Hot water"", ""Heating"", ""Smoke alarm"", ""Fire extinguisher"", ""Free street parking"", ""Security cameras on property"", ""Host greets you"", ""Dishes and silverware"", ""Hair dryer"", ""Refrigerator"", ""Cooking basics"", ""Hangers"", ""Portable fans"", ""Elevator"", ""Kitchen"", ""Wifi""]"
Private room,1,8,5,$59.00,"[""First aid kit"", ""Essentials"", ""Iron"", ""Breakfast"", ""Heating"", ""Smoke alarm"", ""Fire extinguisher"", ""TV"", ""Kitchen"", ""Hangers"", ""Wifi"", ""Long term stays allowed"", ""Carbon monoxide alarm""]"
Private room,1,239,4.81,$59.00,"[""Microwave"", ""Stove"", ""Coffee maker"", ""Long term stays allowed"", ""TV with standard cable"", ""Carbon monoxide alarm"", ""Window AC unit"", ""Essentials"", ""Oven"", ""Toaster"", ""Freezer"", ""Hot water"", ""Heating"", ""Smoke alarm"", ""Wine glasses"", ""Extra pillows and blankets"", ""Paid washer \u2013 In building"", ""Cleaning products"", ""Dishes and silverware"", ""Baking sheet"", ""Paid parking off premises"", ""Host greets you"", ""Hair dryer"", ""Cable TV"", ""Refrigerator"", ""Bed linens"", ""Cooking basics"", ""Hangers"", ""Iron"", ""Kitchen"", ""Dryer"", ""Wifi""]"
Private room,1,0,,$59.00,"[""Hair dryer"", ""Essentials"", ""Carbon monoxide alarm"", ""Iron"", ""Cable TV"", ""Lock on bedroom door"", ""Heating"", ""Shampoo"", ""Smoke alarm"", ""Fire extinguisher"", ""Kitchen"", ""Hangers"", ""Air conditioning"", ""Free parking on premises"", ""Wifi"", ""Long term stays allowed"", ""TV with standard cable""]"
Private room,1,6,4.17,$59.00,"[""Long term stays allowed"", ""TV with standard cable"", ""Essentials"", ""Lock on bedroom door"", ""Hot water"", ""Heating"", ""Smoke alarm"", ""Fire extinguisher"", ""Free street parking"", ""Free parking on premises"", ""Air conditioning"", ""Extra pillows and blankets"", ""Hair dryer"", ""Cable TV"", ""Bed linens"", ""Hangers"", ""Iron"", ""Lockbox"", ""Shampoo"", ""Kitchen"", ""Dryer"", ""Washer"", ""Wifi""]"
Private room,1,35,4.74,$59.00,"[""First aid kit"", ""Carbon monoxide alarm"", ""Cable TV"", ""Elevator"", ""Heating"", ""Shampoo"", ""Smoke alarm"", ""Kitchen"", ""Free parking on premises"", ""Wifi"", ""Long term stays allowed"", ""TV with standard cable""]"
Private room,1,18,5,$59.00,"[""First aid kit"", ""Rice maker"", ""Body soap"", ""Microwave"", ""Laundromat nearby"", ""Coffee maker"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Window AC unit"", ""Essentials"", ""Hot water kettle"", ""Oven"", ""Toaster"", ""Freezer"", ""Paid dryer \u2013 In building"", ""Hot water"", ""Heating"", ""Smoke alarm"", ""Lock on bedroom door"", ""Wine glasses"", ""Free street parking"", ""Outdoor furniture"", ""Paid washer \u2013 In building"", ""Cleaning products"", ""Dishes and silverware"", ""Baking sheet"", ""Paid parking off premises"", ""Dining table"", ""Single level home"", ""Dishwasher"", ""Bathtub"", ""Refrigerator"", ""TV"", ""Cooking basics"", ""Hangers"", ""Private patio or balcony"", ""Iron"", ""Portable fans"", ""Clothing storage: closet and dresser"", ""Elevator"", ""Shampoo"", ""Kitchen"", ""Shower gel"", ""Gas stove"", ""Wifi"", ""Conditioner""]"
Private room,1,2,5,$59.00,"[""Essentials"", ""Heating"", ""TV"", ""Kitchen"", ""Wifi"", ""Long term stays allowed""]"
Private room,1,0,,$59.00,"[""Heating"", ""Smoke alarm"", ""TV"", ""Wifi"", ""Long term stays allowed"", ""Carbon monoxide alarm""]"
Private room,1,1,4,$59.00,"[""First aid kit"", ""Heating"", ""Smoke alarm"", ""TV"", ""Kitchen"", ""Air conditioning"", ""Wifi"", ""Long term stays allowed"", ""Carbon monoxide alarm""]"
Private room,1,2,4,$59.00,"[""Essentials"", ""Heating"", ""Shampoo"", ""Smoke alarm"", ""TV"", ""Fire extinguisher"", ""Kitchen"", ""Dryer"", ""Air conditioning"", ""Washer"", ""Free parking on premises"", ""Wifi"", ""Long term stays allowed"", ""Carbon monoxide alarm""]"
Private room,1,0,,$59.00,"[""Essentials"", ""Carbon monoxide alarm"", ""Cable TV"", ""Heating"", ""Smoke alarm"", ""Kitchen"", ""Air conditioning"", ""Wifi"", ""Long term stays allowed"", ""TV with standard cable""]"
Private room,1,1,5,$59.00,"[""First aid kit"", ""Essentials"", ""Carbon monoxide alarm"", ""Cable TV"", ""Heating"", ""Smoke alarm"", ""Air conditioning"", ""Wifi"", ""Long term stays allowed"", ""TV with standard cable""]"
Private room,1,61,4.82,$59.00,"[""First aid kit"", ""Stove"", ""Coffee maker"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Essentials"", ""Oven"", ""Lock on bedroom door"", ""Hot water"", ""Heating"", ""Smoke alarm"", ""Fire extinguisher"", ""Free street parking"", ""Extra pillows and blankets"", ""Host greets you"", ""Dishes and silverware"", ""Refrigerator"", ""Bed linens"", ""Cooking basics"", ""Hangers"", ""Iron"", ""Kitchen"", ""Wifi""]"
Private room,1,17,4.82,$59.00,"[""Long term stays allowed"", ""Carbon monoxide alarm"", ""Essentials"", ""Oven"", ""Hot water"", ""Heating"", ""Smoke alarm"", ""Fire extinguisher"", ""Hot tub"", ""Free street parking"", ""Air conditioning"", ""Dishes and silverware"", ""Hair dryer"", ""Refrigerator"", ""Bed linens"", ""Cooking basics"", ""Elevator"", ""Kitchen"", ""Dryer"", ""Washer"", ""Wifi""]"
Private room,1,0,,$59.00,"[""First aid kit"", ""Elevator"", ""Heating"", ""Shampoo"", ""Smoke alarm"", ""Fire extinguisher"", ""Kitchen"", ""Wifi"", ""Long term stays allowed"", ""Carbon monoxide alarm""]"
Private room,1,2,5,$59.00,"[""Essentials"", ""Elevator"", ""Heating"", ""Smoke alarm"", ""Kitchen"", ""Dryer"", ""Washer"", ""Wifi"", ""Long term stays allowed""]"
Private room,1,10,4.8,$59.00,"[""Hair dryer"", ""Essentials"", ""Cable TV"", ""Lock on bedroom door"", ""Hot water"", ""Heating"", ""Shampoo"", ""Free street parking"", ""Kitchen"", ""Private entrance"", ""Air conditioning"", ""Wifi"", ""Long term stays allowed"", ""TV with standard cable""]"
Private room,1,26,4.8,$59.00,"[""First aid kit"", ""Stove"", ""Coffee maker"", ""Long term stays allowed"", ""TV with standard cable"", ""Essentials"", ""Oven"", ""Hot water"", ""Heating"", ""Smoke alarm"", ""Fire extinguisher"", ""Air conditioning"", ""Host greets you"", ""Dishes and silverware"", ""Dishwasher"", ""Cable TV"", ""Refrigerator"", ""Cooking basics"", ""Shampoo"", ""Kitchen"", ""Dryer"", ""Washer"", ""Wifi""]"
Private room,1,6,4.83,$59.00,"[""Elevator"", ""Heating"", ""Kitchen"", ""Dryer"", ""Air conditioning"", ""Washer"", ""Wifi"", ""Long term stays allowed""]"
Private room,1,2,5,$59.00,"[""Hair dryer"", ""Iron"", ""Lock on bedroom door"", ""Heating"", ""Smoke alarm"", ""TV"", ""Kitchen"", ""Hangers"", ""Free parking on premises"", ""Wifi"", ""Long term stays allowed""]"
Private room,1,0,,$59.00,"[""Hair dryer"", ""First aid kit"", ""Essentials"", ""Iron"", ""Heating"", ""Smoke alarm"", ""Fire extinguisher"", ""TV"", ""Kitchen"", ""Hangers"", ""Air conditioning"", ""Wifi"", ""Long term stays allowed"", ""Carbon monoxide alarm""]"
Private room,1,0,,$59.00,"[""Essentials"", ""Heating"", ""Shampoo"", ""Kitchen"", ""Air conditioning"", ""Wifi"", ""Long term stays allowed""]"
Private room,1,1,5,$59.00,"[""First aid kit"", ""Essentials"", ""Elevator"", ""Heating"", ""Smoke alarm"", ""Kitchen"", ""Washer"", ""Wifi"", ""Long term stays allowed"", ""Carbon monoxide alarm""]"
Private room,2,6,4.83,$59.00,"[""Hair dryer"", ""Essentials"", ""Heating"", ""Shampoo"", ""Smoke alarm"", ""TV"", ""Kitchen"", ""Hangers"", ""Air conditioning"", ""Wifi"", ""Long term stays allowed"", ""Carbon monoxide alarm""]"
Private room,1,70,4.72,$59.00,"[""First aid kit"", ""Stove"", ""Coffee maker"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""TV with standard cable"", ""Essentials"", ""Oven"", ""Lock on bedroom door"", ""Hot water"", ""Heating"", ""Smoke alarm"", ""Fire extinguisher"", ""Free street parking"", ""Private entrance"", ""Air conditioning"", ""Security cameras on property"", ""Paid parking off premises"", ""Dishes and silverware"", ""Hair dryer"", ""Breakfast"", ""Cable TV"", ""Refrigerator"", ""Bed linens"", ""Cooking basics"", ""Hangers"", ""Iron"", ""Shampoo"", ""Kitchen"", ""Wifi""]"
Private room,1,1,5,$59.00,"[""Hair dryer"", ""Iron"", ""Heating"", ""Kitchen"", ""Air conditioning"", ""Wifi"", ""Long term stays allowed""]"
